ID,# of Calls / Emails
84057,316.627
84058,24.904
84059,319.488
84060,282.173
84061,338.274
84062,3.80524
84063,3.80524
84064,3.80524
84065,3.80524
84066,3.80524
84067,3.80524
84068,3.80524
84069,3.80524
84070,3.80524
84071,39.4435
84072,39.4435
84073,77.5611
84074,114.467
84075,114.467
84076,149.578
84077,149.578
84078,182.342
84079,182.7
84080,225.969
84081,225.969
84082,250.704
84083,250.704
84084,271.496
84085,271.496
84086,288.019
84087,288.019
84088,300.01
84089,300.01
84090,307.281
84091,307.281
84092,309.718
84093,309.718
84094,307.281
84095,307.281
84096,300.01
84097,300.01
84098,288.019
84099,288.734
84100,250.704
84101,251.061
84102,212.242
84103,212.242
84104,182.343
84105,182.343
84106,149.578
84107,149.578
84108,114.467
84109,114.467
84110,77.5611
84111,77.5611
84112,39.4435
84113,39.4435
84114,3.80524
84115,3.80524
84116,3.80524
84117,3.80524
84118,3.80524
84119,3.80524
84120,3.80524
84121,3.80524
84122,3.80524
84123,4.16284
84124,3.80524
84125,3.80524
84126,3.80524
84127,3.80524
84128,3.80524
84129,3.80524
84130,10.2421
84131,3.80524
84132,10.2421
84133,10.2421
84134,10.2421
84135,10.2421
84136,10.2421
84137,10.2421
84138,619.86
84139,560.131
84140,553.575
84141,6.66608
84142,5.95087
84143,5.23566
84144,4.52045
84145,39.4435
84146,83.998
84147,40.1588
84148,77.5611
84149,120.904
84150,114.467
84151,156.015
84152,149.578
84153,188.779
84154,469.025
84155,182.7
84156,232.405
84157,183.415
84158,225.969
84159,257.141
84160,17.3942
84161,9.16932
84162,8.45411
84163,226.684
84164,250.704
84165,277.933
84166,9.16932
84167,367.674
84168,227.399
84169,251.419
84170,271.496
84171,294.456
84172,17.3942
84173,252.134
84174,288.019
84175,306.447
84176,52.3174
84177,301.233
84178,359.532
84179,299.803
84180,144.586
84181,12.7454
84182,12.0302
84183,10.5997
84184,140.295
84185,294.081
84186,252.849
84187,300.01
84188,313.718
84189,256.068
84190,273.642
84191,307.281
84192,316.155
84193,147.906
84194,274.357
84195,290.164
84196,301.441
84197,307.997
84198,313.718
84199,302.156
84200,308.712
84201,310.433
84202,307.281
84203,306.447
84204,8.81171
84205,7.38129
84206,302.871
84207,309.427
84208,307.997
84209,300.01
84210,294.456
84211,288.734
84212,257.141
84213,302.513
84214,251.061
84215,218.679
84216,7.7389
84217,251.776
84218,188.779
84219,212.957
84220,182.343
84221,156.015
84222,253.207
84223,120.904
84224,214.388
84225,83.998
84226,184.488
84227,115.182
84228,8.45411
84229,7.38129
84230,151.724
84231,39.4435
84232,8.0965
84233,152.439
84234,116.612
84235,78.9915
84236,10.2421
84237,79.7067
84238,40.8739
84239,3.80524
84240,8.81171
84241,8.0965
84242,7.38129
84243,41.5891
84244,5.23566
84245,7.38129
84246,42.3043
84247,5.95087
84248,5.23566
84249,10.2421
84250,8.0965
84251,62.5904
84252,5.95087
84253,5.23566
84254,3.80524
84255,10.2421
84256,10.2421
84257,10.2421
84258,10.2421
84259,10.2421
84260,10.2421
84261,18.1095
84262,17.3942
84263,16.3214
84264,15.6062
84265,17.0366
84266,315.554
84267,60.8998
84268,20.2551
84269,336.247
84270,280.027
84271,27.0496
84272,147.366
84273,283.603
84274,243.354
84275,3.80524
84276,3.80524
84277,3.80524
84278,3.80524
84279,3.80524
84280,39.4435
84281,77.5611
84282,114.467
84283,115.182
84284,149.578
84285,182.342
84286,182.7
84287,225.969
84288,250.704
84289,250.704
84290,271.496
84291,271.496
84292,288.019
84293,300.01
84294,300.01
84295,307.281
84296,307.281
84297,309.718
84298,309.718
84299,307.281
84300,307.997
84301,300.01
84302,300.01
84303,288.019
84304,288.734
84305,250.704
84306,212.242
84307,212.242
84308,182.343
84309,182.343
84310,149.578
84311,149.578
84312,114.467
84313,114.467
84314,77.5611
84315,77.5611
84316,39.4435
84317,39.4435
84318,3.80524
84319,3.80524
84320,3.80524
84321,3.80524
84322,3.80524
84323,3.80524
84324,3.80524
84325,3.80524
84326,4.16284
84327,3.80524
84328,3.80524
84329,3.80524
84330,3.80524
84331,3.80524
84332,3.80524
84333,10.2421
84334,10.2421
84335,10.2421
84336,10.2421
84337,135.6
84338,5.95087
84339,5.23566
84340,3.80524
84341,45.8804
84342,83.998
84343,120.904
84344,282.582
84345,78.2763
84346,156.015
84347,80.1622
84348,41.5892
84349,188.779
84350,232.405
84351,257.141
84352,15.2486
84353,467.521
84354,277.933
84355,218.179
84356,294.456
84357,306.447
84358,12.7454
84359,288.734
84360,313.718
84361,12.7454
84362,12.0302
84363,10.5997
84364,307.281
84365,316.155
84366,309.718
84367,313.718
84368,26.8661
84369,110.503
84370,302.156
84371,308.712
84372,306.447
84373,294.456
84374,288.734
84375,257.141
84376,251.061
84377,188.779
84378,212.957
84379,182.343
84380,156.015
84381,213.673
84382,183.058
84383,149.578
84384,114.467
84385,83.998
84386,77.5611
84387,45.8804
84388,10.2421
84389,10.2421
84390,10.2421
84391,10.2421
84392,13.8182
84393,6.30848
84394,5.59326
84395,3.80524
84396,10.2421
84397,10.2421
84398,10.2421
84399,172.465
84400,23.1159
84401,17.7518
84402,17.0366
84403,246.215
84404,146.294
84405,32.7713
84406,30.6256
84407,25.9768
84408,27.0496
84409,27.0496
84410,205.229
84411,77.0314
84412,337.916
84413,215.6
84414,325.567
84415,83.8259
84416,343.757
84417,3.80524
84418,3.80524
84419,3.80524
84420,3.80524
84421,3.80524
84422,77.5611
84423,77.5611
84424,114.467
84425,114.467
84426,149.578
84427,182.342
84428,182.7
84429,225.969
84430,225.969
84431,250.704
84432,250.704
84433,271.496
84434,271.496
84435,288.019
84436,288.019
84437,300.01
84438,300.01
84439,307.281
84440,307.281
84441,309.718
84442,309.718
84443,307.281
84444,307.281
84445,300.01
84446,288.019
84447,288.734
84448,250.704
84449,212.242
84450,212.242
84451,182.343
84452,149.578
84453,149.578
84454,114.467
84455,114.467
84456,77.5611
84457,77.5611
84458,39.4435
84459,39.4435
84460,3.80524
84461,3.80524
84462,3.80524
84463,3.80524
84464,3.80524
84465,3.80524
84466,3.80524
84467,3.80524
84468,3.80524
84469,3.80524
84470,4.16284
84471,3.80524
84472,3.80524
84473,4.52045
84474,3.80524
84475,3.80524
84476,3.80524
84477,3.80524
84478,10.2421
84479,10.2421
84480,10.2421
84481,10.2421
84482,10.2421
84483,10.2421
84484,114.467
84485,156.015
84486,262.505
84487,80.1622
84488,14.1758
84489,507.844
84490,566.143
84491,351.197
84492,7.38129
84493,149.578
84494,188.779
84495,313.809
84496,122.119
84497,80.0643
84498,116.255
84499,150.651
84500,151.366
84501,257.141
84502,277.933
84503,251.419
84504,271.496
84505,272.212
84506,288.019
84507,288.734
84508,300.01
84509,300.725
84510,307.281
84511,306.447
84512,13.4606
84513,144.462
84514,302.871
84515,309.427
84516,311.148
84517,307.997
84518,300.01
84519,294.456
84520,288.734
84521,257.141
84522,218.679
84523,15.2486
84524,69.7425
84525,12.0302
84526,11.3149
84527,251.776
84528,188.779
84529,11.315
84530,252.492
84531,182.343
84532,156.015
84533,10.5997
84534,9.88453
84535,253.207
84536,213.673
84537,120.904
84538,214.388
84539,183.773
84540,83.998
84541,77.5611
84542,45.8804
84543,10.2421
84544,10.2421
84545,10.2421
84546,10.2421
84547,3.80524
84548,10.2421
84549,10.2421
84550,6.30847
84551,10.2421
84552,3.80524
84553,10.2421
84554,10.2421
84555,15.6062
84556,23.1159
84557,16.3214
84558,261.014
84559,305.111
84560,24.904
84561,18.1095
84562,305.826
84563,306.542
84564,333.625
84565,342.618
84566,318.773
84567,209.878
84568,28.48
84569,27.7648
84570,26.3344
84571,25.6192
84572,20.9703
84573,25.9768
84574,3.80524
84575,3.80524
84576,3.80524
84577,3.80524
84578,39.4435
84579,77.5611
84580,77.5611
84581,114.467
84582,114.467
84583,149.578
84584,149.578
84585,182.342
84586,182.7
84587,225.969
84588,225.969
84589,250.704
84590,250.704
84591,271.496
84592,271.496
84593,288.019
84594,288.019
84595,300.01
84596,300.01
84597,307.281
84598,307.281
84599,309.718
84600,309.718
84601,307.281
84602,307.281
84603,300.01
84604,300.01
84605,288.019
84606,288.734
84607,250.704
84608,251.061
84609,212.242
84610,212.242
84611,182.343
84612,182.343
84613,149.578
84614,114.467
84615,114.467
84616,77.5611
84617,77.5611
84618,39.4435
84619,39.4435
84620,3.80524
84621,3.80524
84622,3.80524
84623,3.80524
84624,3.80524
84625,3.80524
84626,3.80524
84627,3.80524
84628,3.80524
84629,3.80524
84630,4.16284
84631,3.80524
84632,3.80524
84633,3.80524
84634,3.80524
84635,3.80524
84636,3.80524
84637,3.80524
84638,10.2421
84639,10.2421
84640,10.2421
84641,3.80524
84642,10.2421
84643,10.2421
84644,10.2421
84645,10.2421
84646,5.23566
84647,10.2421
84648,560.131
84649,39.4435
84650,83.998
84651,542.298
84652,387.082
84653,195.393
84654,5.23566
84655,77.5611
84656,5.95087
84657,40.874
84658,78.2763
84659,114.467
84660,156.015
84661,41.5892
84662,149.578
84663,188.779
84664,42.7735
84665,80.0643
84666,116.255
84667,182.7
84668,232.405
84669,16.679
84670,116.97
84671,225.969
84672,257.141
84673,248.284
84674,152.082
84675,250.704
84676,277.933
84677,18.1095
84678,17.3942
84679,367.674
84680,184.846
84681,294.456
84682,16.679
84683,89.7197
84684,338.635
84685,396.934
84686,337.205
84687,181.988
84688,12.0302
84689,11.3149
84690,10.5997
84691,389.782
84692,272.212
84693,288.019
84694,306.447
84695,301.233
84696,359.532
84697,294.081
84698,352.38
84699,272.927
84700,288.734
84701,300.01
84702,313.718
84703,11.3149
84704,307.281
84705,316.155
84706,283.506
84707,68.5598
84708,12.7454
84709,12.0302
84710,276.354
84711,301.441
84712,307.997
84713,309.718
84714,313.718
84715,12.0302
84716,26.8661
84717,180.652
84718,238.951
84719,110.503
84720,7.38129
84721,310.433
84722,307.281
84723,306.447
84724,12.0302
84725,202.761
84726,74.3127
84727,8.81171
84728,8.0965
84729,7.38129
84730,302.871
84731,294.456
84732,10.9573
84733,8.81171
84734,8.0965
84735,7.38129
84736,257.141
84737,10.5997
84738,8.45411
84739,7.7389
84740,302.513
84741,251.061
84742,218.679
84743,8.45411
84744,7.7389
84745,47.8244
84746,290.522
84747,188.779
84748,12.7454
84749,9.88453
84750,9.16932
84751,8.45411
84752,27.0315
84753,252.492
84754,182.343
84755,156.015
84756,18.1094
84757,33.8578
84758,14.1758
84759,253.207
84760,213.673
84761,120.904
84762,14.1758
84763,13.4606
84764,12.7454
84765,7.02368
84766,214.388
84767,183.773
84768,150.294
84769,114.467
84770,83.998
84771,13.4606
84772,12.7454
84773,12.0302
84774,184.488
84775,151.009
84776,115.182
84777,45.8804
84778,12.0302
84779,151.724
84780,115.897
84781,78.2763
84782,39.4435
84783,10.2421
84784,14.891
84785,12.7454
84786,12.0302
84787,11.3149
84788,152.439
84789,116.612
84790,78.9915
84791,10.2421
84792,16.3214
84793,14.891
84794,12.0302
84795,11.315
84796,9.88453
84797,8.81171
84798,8.0965
84799,7.38129
84800,79.7067
84801,10.2421
84802,7.38129
84803,6.66608
84804,41.5891
84805,5.23566
84806,4.52045
84807,3.80524
84808,10.2421
84809,3.80524
84810,10.2421
84811,10.2421
84812,10.2421
84813,3.80524
84814,10.2421
84815,10.2421
84816,10.2421
84817,17.0366
84818,16.3214
84819,17.0366
84820,314.839
84821,60.1846
84822,315.554
84823,316.627
84824,277.882
84825,278.597
84826,239.063
84827,174.968
84828,140.572
84829,141.287
84830,27.7648
84831,25.6192
84832,23.1159
84833,65.5487
84834,29.9104
84835,77.7466
84836,72.3825
84837,29.9104
84838,26.692
84839,337.201
84840,285.749
84841,215.6
84842,109.746
84843,70.9128
84844,73.4553
84845,21.6855
84846,280.027
84847,27.0496
84848,345.188
84849,108.673
84850,30.6256
84851,323.779
84852,3.80524
84853,3.80524
84854,3.80524
84855,3.80524
84856,39.4435
84857,39.4435
84858,77.5611
84859,77.5611
84860,114.467
84861,114.467
84862,149.578
84863,149.578
84864,182.342
84865,182.7
84866,225.969
84867,225.969
84868,250.704
84869,250.704
84870,271.496
84871,271.496
84872,272.212
84873,288.019
84874,288.019
84875,300.01
84876,300.01
84877,307.281
84878,307.281
84879,309.718
84880,309.718
84881,310.433
84882,307.281
84883,307.281
84884,300.01
84885,300.01
84886,288.019
84887,288.734
84888,250.704
84889,251.061
84890,212.242
84891,212.242
84892,182.343
84893,182.343
84894,149.578
84895,149.578
84896,114.467
84897,114.467
84898,77.5611
84899,77.5611
84900,39.4435
84901,39.4435
84902,3.80524
84903,3.80524
84904,3.80524
84905,3.80524
84906,3.80524
84907,3.80524
84908,3.80524
84909,3.80524
84910,3.80524
84911,3.80524
84912,3.80524
84913,4.16284
84914,3.80524
84915,3.80524
84916,3.80524
84917,3.80524
84918,10.2421
84919,10.2421
84920,3.80524
84921,4.52045
84922,10.2421
84923,5.59326
84924,4.87805
84925,4.16284
84926,6.66608
84927,4.52045
84928,3.80524
84929,561.561
84930,619.86
84931,560.131
84932,45.8804
84933,553.575
84934,6.66608
84935,5.95087
84936,4.52045
84937,39.4435
84938,120.904
84939,40.874
84940,78.2763
84941,114.467
84942,156.015
84943,115.182
84944,149.578
84945,188.779
84946,182.7
84947,232.405
84948,183.415
84949,225.969
84950,257.141
84951,250.704
84952,277.933
84953,227.399
84954,271.496
84955,294.456
84956,10.5997
84957,9.88453
84958,228.114
84959,252.134
84960,272.212
84961,288.019
84962,306.447
84963,252.849
84964,272.927
84965,288.734
84966,300.01
84967,313.718
84968,273.642
84969,289.449
84970,316.155
84971,290.164
84972,301.441
84973,309.718
84974,313.718
84975,12.7454
84976,12.0302
84977,110.503
84978,8.0965
84979,7.38129
84980,6.66608
84981,302.156
84982,310.433
84983,306.447
84984,20.2551
84985,209.913
84986,150.184
84987,74.3127
84988,7.38129
84989,302.871
84990,309.427
84991,311.148
84992,307.997
84993,300.01
84994,294.456
84995,16.3214
84996,15.6062
84997,14.1758
84998,78.0166
84999,10.9573
85000,10.2421
85001,9.52692
85002,8.81171
85003,6.66608
85004,309.427
85005,301.441
85006,288.734
85007,257.141
85008,8.45411
85009,302.513
85010,289.807
85011,218.679
85012,290.522
85013,251.776
85014,212.242
85015,188.779
85016,27.0315
85017,252.492
85018,212.957
85019,182.343
85020,156.015
85021,253.207
85022,213.673
85023,149.578
85024,120.904
85025,214.388
85026,183.773
85027,150.294
85028,83.998
85029,184.488
85030,151.009
85031,115.182
85032,77.5611
85033,45.8804
85034,8.45411
85035,151.724
85036,115.897
85037,78.2763
85038,10.2421
85039,7.38129
85040,152.439
85041,116.612
85042,78.9915
85043,40.1587
85044,3.80524
85045,10.2421
85046,79.7067
85047,40.8739
85048,4.52045
85049,3.80524
85050,10.2421
85051,5.23566
85052,4.52045
85053,3.80524
85054,4.52045
85055,3.80524
85056,10.2421
85057,10.2421
85058,10.2421
85059,10.2421
85060,3.80524
85061,6.66608
85062,6.66608
85063,6.66608
85064,6.66608
85065,16.3214
85066,205.229
85067,171.75
85068,314.839
85069,276.094
85070,19.1823
85071,276.809
85072,277.882
85073,238.347
85074,152.73
85075,305.826
85076,139.141
85077,62.6878
85078,24.1887
85079,23.4735
85080,24.1887
85081,23.1159
85082,22.4007
85083,28.48
85084,72.3825
85085,322.349
85086,244.069
85087,213.454
85088,72.3825
85089,68.4095
85090,31.3408
85091,29.9104
85092,27.4072
85093,26.692
85094,77.389
85095,319.13
85096,331.122
85097,337.32
85098,329.334
85099,316.627
85100,239.063
85101,23.1159
85102,3.80524
85103,3.80524
85104,3.80524
85105,39.4435
85106,39.4435
85107,77.5611
85108,114.467
85109,114.467
85110,149.578
85111,149.578
85112,182.342
85113,182.7
85114,183.415
85115,225.969
85116,225.969
85117,250.704
85118,250.704
85119,271.496
85120,271.496
85121,288.019
85122,288.019
85123,300.01
85124,300.01
85125,307.281
85126,307.281
85127,309.718
85128,309.718
85129,307.281
85130,307.281
85131,300.01
85132,300.01
85133,288.019
85134,288.734
85135,250.704
85136,251.061
85137,212.242
85138,212.242
85139,182.343
85140,182.343
85141,149.578
85142,149.578
85143,114.467
85144,114.467
85145,77.5611
85146,77.5611
85147,39.4435
85148,39.4435
85149,3.80524
85150,3.80524
85151,3.80524
85152,3.80524
85153,3.80524
85154,3.80524
85155,3.80524
85156,3.80524
85157,3.80524
85158,4.16284
85159,3.80524
85160,3.80524
85161,3.80524
85162,3.80524
85163,3.80524
85164,3.80524
85165,3.80524
85166,4.52045
85167,10.2421
85168,3.80524
85169,10.2421
85170,3.80524
85171,10.2421
85172,10.2421
85173,10.2421
85174,3.80524
85175,10.2421
85176,5.95087
85177,4.52045
85178,5.23566
85179,127.323
85180,613.304
85181,39.4435
85182,83.998
85183,120.904
85184,282.582
85185,371.275
85186,179.585
85187,24.3687
85188,40.874
85189,114.467
85190,156.015
85191,159.508
85192,7.38129
85193,41.5892
85194,149.578
85195,188.779
85196,7.02369
85197,116.255
85198,150.651
85199,232.405
85200,92.9347
85201,116.97
85202,151.366
